id,number,norm_number,title_fr,stored_date,stored_year,expected_year,problem,auto_fixable
6076,1-15-73,1-15-73,Dahir n° 1-15-73 du 19 rejeb 1444 (10 février 2023) portant publication de l’Acc,2023-01-01,2023,2015,date 2023 ≠ année dans numéro (2015),False
6083,1-15-42,1-15-42,Dahir n° 1-15-42 du 21 rejeb 1441 (16 mars 2020) portant publication du Traité d,2020-01-01,2020,2015,date 2020 ≠ année dans numéro (2015),False
6084,2-59-251,2-59-251,Décret n° 2-79-251 du 23 rejeb 1399 (19 juin 1979) portant autorisation de la fr,1979-01-01,1979,1959,date 1979 ≠ année dans numéro (1959),False
6088,1-83-197,1-83-197,Dahir n° 1-83-197 du 9 rebia I 1406 (22 novembre 1985) portant promulgation de l,1986-01-01,1986,1983,date 1986 ≠ année dans numéro (1983),False
6090,1-17-98,1-17-98,Dahir n° 1-17-98 du 9 chaabane 1442 (23 mars 2021) portant publication de l'Acco,2021-01-01,2021,2017,date 2021 ≠ année dans numéro (2017),False
6093,1-94-295,1-94-295,Dahir n° 1-94-295 du 21 kaada 1421 (15 février 2001) portant publication de la c,2001-01-01,2001,1994,date 2001 ≠ année dans numéro (1994),False
6096,1-17-97,1-17-97,Dahir n° 1-17-97 du 9 chaabane 1442 (23 mars 2021) portant publication de l'Acco,2021-01-01,2021,2017,date 2021 ≠ année dans numéro (2017),False
6098,1-83-199,1-83-199,Loi n° 1-83-199 abrogeant le dahir n° 1-63-194 relatif au statut des chambres d',2011-01-01,2011,1983,date 2011 ≠ année dans numéro (1983),False
6101,1-83-84,1-83-84,Dahir n° 1-83-84 du 14/11/1986 portant publication du protocole additionnel à la,1986-01-01,1986,1983,date 1986 ≠ année dans numéro (1983),False
6104,1-90-94,1-90-94,Loi n° 1-90-94 portant abrogation du dahir n° 1-63-194 du 5 safar 1383 (28 juin ,1963-01-01,1963,1990,date 1963 ≠ année dans numéro (1990),False
6108,1-18-61,1-18-61,Dahir n° 1-18-61 du 9 chaabane 1442 (23 mars 2021) portant publication de la Con,2021-01-01,2021,2018,date 2021 ≠ année dans numéro (2018),False
6115,1-82-324,1-82-324,Dahir n° 1-82-324 du 11 rebia I 1407 (14 novembre 1986) portant publication de l,1986-01-01,1986,1982,date 1986 ≠ année dans numéro (1982),False
6118,1-83-200,1-83-200,Loi n° 1-83-200 abrogeant le dahir n° 1-62-281 du 24 joumada I 1382 (24 octobre ,1962-10-24,1962,1983,date 1962 ≠ année dans numéro (1983),False
6131,1-15-81,1-15-81,Dahir n° 1-15-81 du 21 rejeb 1441 (16 mars 2020) portant publication de l’Accord,2020-01-01,2020,2015,date 2020 ≠ année dans numéro (2015),False
6144,2-77-252,2-77-252,Décret n° 2.77.252 fixant la composition et le fonctionnement de la commission d,1959-03-16,1959,1977,date 1959 ≠ année dans numéro (1977),False
6148,1-19-65,1-19-65,Dahir n° 1-19-65 du 19 rejeb 1444 (10 février 2023) portant publication de la Co,2023-01-01,2023,2019,date 2023 ≠ année dans numéro (2019),False
6152,1.14.165,1-14-165,Règlement n°1.14.165,2020-03-16,2020,2014,date 2020 ≠ année dans numéro (2014),False
6153,2-82-795,2-82-795,Décret n° 2-82-795 du 15 joumada I 1405 (18 janvier 1985) pris pour l'applicatio,1985-01-18,1985,1982,date 1985 ≠ année dans numéro (1982),False
6156,1-16-171,1-16-171,Dahir n° 1-16-171 du 21 rejeb 1441 (16 mars 2020) portant publication de l'accor,2020-03-16,2020,2016,date 2020 ≠ année dans numéro (2016),False
6159,1-14-165,1-14-165,Dahir n° 1-14-165 du 21 rejeb 1441 (16 mars 2020) portant publication de l’Accor,2020-01-01,2020,2014,date 2020 ≠ année dans numéro (2014),False
6164,1-15-34,1-15-34,Dahir n° 1-15-34 du 21 rejeb 1441 (16 mars 2020) portant publication de la conve,2020-03-16,2020,2015,date 2020 ≠ année dans numéro (2015),False
6167,1-14-171,1-14-171,Dahir n° 1-14-171 du 21 rejeb 1441 (16 mars 2020) portant publication de l’Amend,2020-01-01,2020,2014,date 2020 ≠ année dans numéro (2014),False
6170,1-16-171,1-16-171,Dahir n° 1-16-171 du 21 rejeb 1441 (16 mars 2020) portant publication de l'Accor,2020-01-01,2020,2016,date 2020 ≠ année dans numéro (2016),False
6175,1-17-85,1-17-85,Dahir n° 1-17-85 du 21 rejeb 1441 (16 mars 2020) portant publication de l'accord,2020-03-16,2020,2017,date 2020 ≠ année dans numéro (2017),False
6176,1-15-34,1-15-34,Dahir n° 1-15-34 du 21 rejeb 1441 (16 mars 2020) portant publication de la Conve,2020-01-01,2020,2015,date 2020 ≠ année dans numéro (2015),False
6178,1-14-171,1-14-171,Dahir n° 1-14-171 du 21 rejeb 1441 (16 mars 2020) portant publication de l'avena,2020-03-16,2020,2014,date 2020 ≠ année dans numéro (2014),False
6179,1-17-85,1-17-85,Dahir n° 1-17-85 du 21 rejeb 1441 (16 mars 2020) portant publication de l’Accord,2020-01-01,2020,2017,date 2020 ≠ année dans numéro (2017),False
6184,2-73-538,2-73-538,Décret n° 2-73-538 du 1er Rabii II 1397 (21 mars 1977) pris pour l'application d,1977-03-21,1977,1973,date 1977 ≠ année dans numéro (1973),False
6191,1-14-109,1-14-109,Dahir n° 1-14-109 portant publication de la Convention sur la cybercriminalité e,2020-01-01,2020,2014,date 2020 ≠ année dans numéro (2014),False
6211,1-29-30,1-29-30,Dahir n° 1-29-30 du 21 chaabane 1446 (20 février 2025) portant promulgation de l,2025-01-01,2025,2029,date 2025 ≠ année dans numéro (2029),False
6224,1-16-161,1-16-161,Dahir n° 1-16-161 du 19 rejeb 1444 (10 février 2023) portant publication de la c,2023-02-10,2023,2016,date 2023 ≠ année dans numéro (2016),False
6243,1-17-74,1-17-74,Dahir n° 1-17-74 du 9 chaabane 1442 (23 mars 2021) portant publication de l’Acco,2021-01-01,2021,2017,date 2021 ≠ année dans numéro (2017),False
6251,1-25-61,1-25-61,Dahir n° 1-25-61 du 19 safar 1447 (13 août 2025) portant publication de la conve,2013-04-15,2013,2025,date 2013 ≠ année dans numéro (2025),False
6253,1-17-102,1-17-102,Dahir n° 1-17-102 du 30 kaada 1443 (30 juin 2022) portant publication du protoco,2022-06-30,2022,2017,date 2022 ≠ année dans numéro (2017),False
6261,1-10-69,1-10-69,Dahir n° 1-10-69 du 18 joumada II 1443 (21 janvier 2022) portant publication de ,2022-01-01,2022,2010,date 2022 ≠ année dans numéro (2010),False
6275,3-44-18,3-44-18,Dahir n° 1-18-03 du 29 joumada I 1439 (16 février 2018) portant promulgation de ,2018-01-01,2018,1944,date 2018 ≠ année dans numéro (1944),False
6283,1-15-36,1-15-36,Dahir n° 1-15-36 du 18 joumada II 1443 (21 janvier 2022) portant publication de ,2022-01-01,2022,2015,date 2022 ≠ année dans numéro (2015),False
6286,1-09-183,1-09-183,Dahir n° 1-09-183 du 9 chaabane 1442 (23 mars 2021) portant publication de l'Acc,2021-01-01,2021,2009,date 2021 ≠ année dans numéro (2009),False
6287,1-11-58,1-11-58,Dahir n° 1-11-58 du 18 joumada II 1443 (21 janvier 2022) portant publication de ,2022-01-01,2022,2011,date 2022 ≠ année dans numéro (2011),False
6313,2-69-280,2-69-280,Décret d'application du Dahir relatif à la taxe sur les produits et services,1961-12-30,1961,1969,date 1961 ≠ année dans numéro (1969),False
6324,2-69-346,2-69-346,Décret n° 2-69-346 du 12 hija 1389 (19 février 1970) fixant les secteurs industr,1960-12-31,1960,1969,date 1960 ≠ année dans numéro (1969),False
6364,1-09-257,1-09-257,Dahir n° 1-09-257 du 4 joumada I 1435 (6 mars 2014) portant publication de l’Acc,2014-01-01,2014,2009,date 2014 ≠ année dans numéro (2009),False
6367,1-10-132,1-10-132,Dahir n° 1-10-132 du 26 safar 1435 (30 décembre 2013) portant publication de la ,2013-01-01,2013,2010,date 2013 ≠ année dans numéro (2010),False
6375,1-09-254,1-09-254,Dahir n° 1-09-254 du 19 rabii I 1434 (31 janvier 2013) portant publication de l’,2013-01-01,2013,2009,date 2013 ≠ année dans numéro (2009),False
6380,1-99-262,1-99-262,Dahir n° 1-99-262 du 27 Chaoual 1422 (12 janvier 2002) portant promulgation de l,2002-01-01,2002,1999,date 2002 ≠ année dans numéro (1999),False
6382,1-03-121,1-03-121,Dahir n° 1-03-121 du 22 safar 1430 (18 février 2009) portant publication de la C,2009-01-01,2009,2003,date 2009 ≠ année dans numéro (2003),False
6386,1-11-75,1-11-75,Dahir n° 1-11-75 du 7 safar 1437 (19 novembre 2015) portant publication de la Co,2015-01-01,2015,2011,date 2015 ≠ année dans numéro (2011),False
6449,2-80-261,2-80-261,Décret n° 2-80-261 du 28 safar 1401 (5 janvier 1981) pris pour l'application de ,1971-12-30,1971,1980,date 1971 ≠ année dans numéro (1980),False
6468,2-20-581,2-20-581,Décret n° 2-20-581 du 11 chaabane 1442 (24 mars 2021) pris pour l'application de,1919-01-01,1919,2020,date 1919 ≠ année dans numéro (2020),False
6500,2-18-242,2-18-242,Décret n° 2-18-242 du 2 joumada II 1442 (15 janvier 2021) fixant les modalités d,2021-01-01,2021,2018,date 2021 ≠ année dans numéro (2018),False
6536,3-51-25,3-51-25,Arrêté du Chef du gouvernement fixant la liste des branches d'activités par régi,2025-01-01,2025,1951,date 2025 ≠ année dans numéro (1951),False
6546,1-19-100,1-19-100,Dahir n° 1-19-100 du 5 kaada 1440 (8 juillet 2019) portant promulgation de la lo,2016-05-11,2016,2019,date 2016 ≠ année dans numéro (2019),False
6548,2-95-30,2-95-30,Décret n° 2-95-30 du 26 chaoual 1419 (13 février 1999) fixant les conditions et ,1999-02-26,1999,1995,date 1999 ≠ année dans numéro (1995),False
6556,1-96-147,1-96-147,Dahir n° 1-96-147 du 26 moharrem 1420 (13 mai 1999) portant publication de la co,1999-01-01,1999,1996,date 1999 ≠ année dans numéro (1996),False
6577,2-17-395,2-17-395,"Décret d'application des lois sur l'urbanisme, les lotissements et les construct",2021-06-22,2021,2017,date 2021 ≠ année dans numéro (2017),False
6593,1-14-108,1-14-108,Dahir n° 1-14-108 du 19 rejeb 1444 (10 février 2023) portant publication du Trai,2023-01-01,2023,2014,date 2023 ≠ année dans numéro (2014),False
6602,2-20-581,2-20-581,Décret n° 2-20-581 du 11 chaâbane 1442 (25 mars 2021) portant application de cer,1919-03-31,1919,2020,date 1919 ≠ année dans numéro (2020),False
6612,1-73-664,1-73-664,Dahir portant loi n° 1-73-664 du 25 safar 1397 (15 février 1977) fixant la date ,1977-01-01,1977,1973,date 1977 ≠ année dans numéro (1973),False
6625,3-52-25,3-52-25,Arrêté du Chef du gouvernement fixant la liste des activités prioritaires pour l,2025-01-01,2025,1952,date 2025 ≠ année dans numéro (1952),False
6632,1-15-126,1-15-126,Dahir n° 1-15-126 du 30 kaada 1443 (30 juin 2022) portant publication de l'Accor,2022-01-01,2022,2015,date 2022 ≠ année dans numéro (2015),False
6633,1-10-137,1-10-137,Dahir n° 1-10-137 du 18 joumada II 1443 (21 janvier 2022) portant publication de,2022-01-01,2022,2010,date 2022 ≠ année dans numéro (2010),False
6684,3-04-22,3-04-22,Arrêté n° 3.04.22 du Chef du Gouvernement portant classification des établisseme,2022-01-28,2022,2004,date 2022 ≠ année dans numéro (2004),False
6756,1-17-02,1-17-02,Dahir n° 1.17.02 portant publication de l'Acte constitutif de l'Union africaine ,2003-02-03,2003,2017,date 2003 ≠ année dans numéro (2017),False
6782,3-54-25,3-54-25,Arrêté du Chef du gouvernement n° 3-54-25 du 31 octobre 2025 relatif au soutien ,2025-01-01,2025,1954,date 2025 ≠ année dans numéro (1954),False
6821,2-03-201,2-03-201,Décret n° 2-03-201 du 21 avril 2006 fixant la liste des établissements d'enseign,2006-04-21,2006,2003,date 2006 ≠ année dans numéro (2003),False
6933,1-15-46,1-15-46,Dahir n° 1-15-46 du 9 chaabane 1442 (23 mars 2021) portant publication de l'Acco,2021-01-01,2021,2015,date 2021 ≠ année dans numéro (2015),False
6941,1-73-291,1-73-291,Dahir portant loi n° 1-73-291 du 24 chaoual 1397 (8 octobre 1977) édictant des m,1977-01-01,1977,1973,date 1977 ≠ année dans numéro (1973),False
6974,1-14-62,1-14-62,Dahir n° 1-14-62 du 30 kaada 1443 (30 juin 2022) portant publication du Protocol,2022-01-01,2022,2014,date 2022 ≠ année dans numéro (2014),False
6979,1-14-77,1-14-77,Dahir n° 1-14-77 du 18 joumada II 1443 (21 janvier 2022) portant publication de ,2022-01-01,2022,2014,date 2022 ≠ année dans numéro (2014),False
6981,1-19-101,1-19-101,Dahir n° 1-19-101 du 19 rejeb 1444 (10 février 2023) portant publication de l’Ac,2023-01-01,2023,2019,date 2023 ≠ année dans numéro (2019),False
6984,1-19-55,1-19-55,Dahir: Accord Maroc-Mali sur le transport routier international de passagers et ,2022-06-30,2022,2019,date 2022 ≠ année dans numéro (2019),False
6986,1-18-57,1-18-57,Accord Maroc-Slovénie sur le transport routier international de passagers et de ,2022-06-30,2022,2018,date 2022 ≠ année dans numéro (2018),False
6987,1-18-92,1-18-92,Dahir n° 1-18-92 du 30 Dhou El Kaada 1443 (30 juin 2022) portant publication de ,2022-06-30,2022,2018,date 2022 ≠ année dans numéro (2018),False
6995,1-16-170,1-16-170,Dahir n° 1-16-170 du 30 kaada 1443 (30 juin 2022) portant publication de la conv,2022-06-30,2022,2016,date 2022 ≠ année dans numéro (2016),False
6998,1-18-60,1-18-60,Dahir n° 1-18-60 du 30 Dhou El Kaada 1443 (30 juin 2022) portant publication de ,2022-06-30,2022,2018,date 2022 ≠ année dans numéro (2018),False
7002,1-15-124,1-15-124,Dahir n° 1-15-124 du 19 rejeb 1444 (10 février 2023) portant publication de l'Ac,2023-01-01,2023,2015,date 2023 ≠ année dans numéro (2015),False
7041,1-11-177,1-11-177,Dahir du 9 ramadan 1331 (12 août 1913) relatif à l'immatriculation des immeubles,1913-01-01,1913,2011,date 1913 ≠ année dans numéro (2011),False
7049,1-16-93,1-16-93,Dahir n° 1-16-93 du 19 rejeb 1444 (10 février 2023) portant publication de la co,2023-02-10,2023,2016,date 2023 ≠ année dans numéro (2016),False
7050,1-16-165,1-16-165,Dahir n° 1-16-165 du 19 rejeb 1444 (10 février 2023) portant publication de l'ac,2023-02-10,2023,2016,date 2023 ≠ année dans numéro (2016),False
7051,1-19-71,1-19-71,Dahir n° 1-19-71 du 19 rejeb 1444 (10 février 2023) portant publication de la Co,2023-02-10,2023,2019,date 2023 ≠ année dans numéro (2019),False
7052,1-17-79,1-17-79,Dahir n° 1-17-79 du 19 rejeb 1444 (10 février 2023) portant publication de la co,2023-02-10,2023,2017,date 2023 ≠ année dans numéro (2017),False
7054,1-19-101,1-19-101,Dahir n° 1-19-101 du 19 rejeb 1444 (10 février 2023) portant publication de l'ac,2023-02-10,2023,2019,date 2023 ≠ année dans numéro (2019),False
7059,1-20-58,1-20-58,Dahir n° 1-20-58 du 19 rejeb 1444 (10 février 2023) portant publication de la co,2023-02-10,2023,2020,date 2023 ≠ année dans numéro (2020),False
7134,3-07-26,3-07-26,Arrêté du Chef du Gouvernement n° 3.07.26 du 17 mars 2026 fixant les conditions ,2026-03-17,2026,2007,date 2026 ≠ année dans numéro (2007),False
7159,3-75-21,3-75-21,Décret du Chef du Gouvernement n° 3.75.21 du 30 moharrem 1443 (8 septembre 2021),2021-01-01,2021,1975,date 2021 ≠ année dans numéro (1975),False
7169,2-18-879,2-18-879,"Décret n° 2-18-879 du 15 chaâbane 1442 (29 mars 2021) fixant les missions, la co",2021-03-29,2021,2018,date 2021 ≠ année dans numéro (2018),False
7220,2-23-1096,2-23-1096,Décret n° 2.23.1096 relatif aux enquêtes techniques en matière de sécurité de l',2026-04-09,2026,2023,date 2026 ≠ année dans numéro (2023),False
7245,2-22-1020,2-22-1020,Décret n° 2-22-1020 fixant la liste et les modalités de communication de la docu,2025-01-01,2025,2022,date 2025 ≠ année dans numéro (2022),False
7272,3-11-26,3-11-26,Arrêté n° 3.11.26 du Chef du Gouvernement fixant les attributions et l'organisat,2026-04-16,2026,2011,date 2026 ≠ année dans numéro (2011),False
7435,1-98-167,1-98-167,Dahir n° 1-98-167 du 1er ramadan 1432 (2 août 2011) portant publication de la co,2011-01-01,2011,1998,date 2011 ≠ année dans numéro (1998),False
7436,1-02-46,1-02-46,Dahir n° 1-02-46 du 1er ramadan 1432 (2 août 2011) portant publication de la con,1978-06-26,1978,2002,date 1978 ≠ année dans numéro (2002),False
7437,1-02-47,1-02-47,Dahir n° 1.02.47 portant ratification de la Convention n° 154 sur la négociation,2011-01-01,2011,2002,date 2011 ≠ année dans numéro (2002),False
7439,1-10-61,1-10-61,Dahir n° 1-10-61 du 4 kaada 1434 (11 septembre 2013) portant publication de la c,2007-06-15,2007,2010,date 2007 ≠ année dans numéro (2010),False
7440,1-14-164,1-14-164,Dahir n° 1-14-164 du 9 chaabane 1442 (23 mars 2021) portant publication de la co,2021-03-23,2021,2014,date 2021 ≠ année dans numéro (2014),False
7446,1-09-128,1-09-128,Dahir n° 1-09-128 du 10 ramadan 1435 (8 juillet 2014) portant publication de la ,2014-01-01,2014,2009,date 2014 ≠ année dans numéro (2009),False
7458,1-09-12,1-09-12,Dahir n° 1-09-12 du 9 chaabane 1442 (23 mars 2021) portant publication de la Con,2021-01-01,2021,2009,date 2021 ≠ année dans numéro (2009),False
7459,2-23-968,2-23-968,Décret n° 2-23-968 du 5 Dhou El Kaada 1447 (23 avril 2026) relatif à l'exercice ,2026-04-23,2026,2023,date 2026 ≠ année dans numéro (2023),False
7462,1-99-238,1-99-238,Dahir n° 1-99-238 du 1er rabii I 1425 (21 avril 2004) portant publication de la ,2004-01-01,2004,1999,date 2004 ≠ année dans numéro (1999),False
7487,2-88-583,2-88-583,Décret d'application de la loi n° 19.88 relative à la création de l'Agence urbai,1993-01-18,1993,1988,date 1993 ≠ année dans numéro (1988),False
7505,3-51-25,3-51-25,Décret du Chef du gouvernement n° 3-51-25 fixant la liste des branches d'activit,2025-10-31,2025,1951,date 2025 ≠ année dans numéro (1951),False
7506,3-53-25,3-53-25,Décret du Chef du Gouvernement n° 3.53.25 fixant la liste des documents du dossi,2025-10-31,2025,1953,date 2025 ≠ année dans numéro (1953),False
7511,1-16-98,1-16-98,Dahir n° 1-16-98 du 9 chaabane 1442 (23 mars 2021) portant publication de l'Acco,2021-01-01,2021,2016,date 2021 ≠ année dans numéro (2016),False
7514,3-52-25,3-52-25,Décret du Chef du gouvernement n° 3-52-25 fixant la liste des activités priorita,2025-10-31,2025,1952,date 2025 ≠ année dans numéro (1952),False
7520,3-54-25,3-54-25,"Arrêté du Chef du gouvernement n° 3-54-25 relatif au soutien des TPE, PME.",2025-10-31,2025,1954,date 2025 ≠ année dans numéro (1954),False
7525,1-20-43,1-20-43,Dahir n° 1-20-43 du 2 ramadan 1445 (13 mars 2024) portant publication de la conv,2024-03-13,2024,2020,date 2024 ≠ année dans numéro (2020),False
7546,1-16-94,1-16-94,Dahir n° 1-16-94 du 2 ramadan 1445 (13 mars 2024) portant publication de l’Accor,2024-01-01,2024,2016,date 2024 ≠ année dans numéro (2016),False
